role,participant,pl_brl_current,pl_dated_brl_current,vehicles_current,funds_current,share_current,dated_coverage_current,rank_current,pl_brl_previous,pl_dated_brl_previous,vehicles_previous,funds_previous,share_previous,dated_coverage_previous,rank_previous,delta_pl_brl,delta_share_pp,delta_rank,competencia_current,competencia_previous,history_quality
custodiante,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,683266607.51,683266607.51,19.0,19.0,0.0007128233575014188,1.0,36.0,476508274.15,2154785.87,12.0,12.0,0.0006088784464585476,0.004522032432372193,46.0,206758333.36,0.010394491104287116,10.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,BR-CAPITAL DTVM S.A,640384800.38,640384800.38,1.0,1.0,0.000668086568965053,1.0,37.0,509313725.99,0.0,1.0,1.0,0.0006507969893995714,0.0,43.0,131071074.38999999,0.0017289579565481629,6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,CAIXA ECONOMICA FEDERAL,492498819.5,492498819.5,1.0,1.0,0.0005138033356567,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492498819.5,0.05138033356567,-38.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,BARU DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,444735134.63,444735134.63,11.0,11.0,0.0004639734890910242,1.0,39.0,675094608.68,0.0,5.0,5.0,0.0008626304701190245,0.0,40.0,-230359474.04999995,-0.03986569810280003,1.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,INTRA INVESTIMENTOS DTVM LTDA,388677898.3,388677898.3,23.0,23.0,0.0004054913285788609,1.0,40.0,309933466.76,37122923.65,16.0,16.0,0.00039603049513246467,0.11977707357026564,50.0,78744431.54000002,0.0009460833446396243,10.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,259310530.41,259310530.41,10.0,10.0,0.00027052778650480834,1.0,41.0,188122956.66,2413417.44,7.0,7.0,0.00024038200343667524,0.012828936366133338,53.0,71187573.75,0.00301457830681331,12.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",243040138.41,243040138.41,7.0,7.0,0.00025355356981424,1.0,42.0,1171537006.87,174789801.0,10.0,10.0,0.0014969805802095167,0.14919699503730285,34.0,-928496868.4599999,-0.12434270103952767,-8.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,LIONS TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,182359046.98,182359046.98,5.0,5.0,0.0001902475354572923,1.0,43.0,144249686.66,0.0,2.0,2.0,0.00018432109132280233,0.0,57.0,38109360.31999999,0.0005926444134489965,14.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,ATIVA INVESTIMENTOS S.A. C.T.C.V,98331024.33999999,98331024.33999999,4.0,4.0,0.00010258462823469194,1.0,44.0,120327465.28,0.0,4.0,4.0,0.0001537534689332975,0.0,59.0,-21996440.940000013,-0.005116884069860558,15.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,BANCO BNP PARIBAS BRASIL S/A,78056259.53,78056259.53,1.0,1.0,8.143281755703595e-05,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78056259.53,0.008143281755703596,-45.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,01.522.368/0001-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65171678.98,65171678.98,1.0,1.0,8.327584808725945e-05,1.0,63.0,-65171678.98,-0.008327584808725946,63.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,AZUMI DTVM LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70245210.72999999,70245210.72999999,2.0,2.0,8.975876621813262e-05,1.0,61.0,-70245210.72999999,-0.008975876621813261,61.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,BANCO DAYCOVAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32999393.68,32999393.68,1.0,1.0,4.2166360266868024e-05,1.0,71.0,-32999393.68,-0.004216636026686802,71.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,BANCO MODAL S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673866330.9100001,673866330.9100001,2.0,2.0,0.0008610609866473028,1.0,42.0,-673866330.9100001,-0.08610609866473028,42.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,BANCO PAULISTA S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4510092.67,0.0,1.0,1.0,5.7629601987335885e-06,0.0,81.0,-4510092.67,-0.0005762960198733588,81.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA. (CNPJ No 02.671.743/0001-19),0.0,0.0,0.0,0.0,0.0,0.0,0.0,778543843.24,778543843.24,1.0,1.0,0.0009948170713665629,1.0,38.0,-778543843.24,-0.09948170713665629,38.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,BNY MELLON SERVICOS FINANCEIROS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28101002.4,28101002.4,1.0,1.0,3.5907235222223725e-05,1.0,73.0,-28101002.4,-0.0035907235222223726,73.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,BRL TRUST DTVM S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43758040.56,43758040.56,1.0,1.0,5.591367286070644e-05,1.0,69.0,-43758040.56,-0.0055913672860706445,69.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,CARMEL GESTORA DE ATIVOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313339.19,1313339.19,1.0,1.0,1.6781742711745676e-06,1.0,82.0,-1313339.19,-0.00016781742711745676,82.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,CM CAPITAL MARKETS CCTVM LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119265969.11,0.0,1.0,1.0,0.0001523970976508382,0.0,60.0,-119265969.11,-0.01523970976508382,60.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,CM CAPITAL MARKETS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501693897.5,501693897.5,2.0,2.0,0.0006410604337404953,1.0,44.0,-501693897.5,-0.06410604337404953,44.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,CM CAPITAL MARKETS DTVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975995775.48,975995775.48,3.0,3.0,0.0012471195648898637,1.0,36.0,-975995775.48,-0.12471195648898636,36.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,FIDD DISTRIBUICAO DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478329150.97999996,478329150.97999996,2.0,2.0,0.0006112051482507053,1.0,45.0,-478329150.97999996,-0.061120514825070534,45.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,FINAXIS CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924582349.1800001,924582349.1800001,2.0,2.0,0.0011814239016015476,1.0,37.0,-924582349.1800001,-0.11814239016015475,37.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,FINVEST DTVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82989.55,82989.55,1.0,1.0,1.060433806032662e-07,1.0,83.0,-82989.55,-1.060433806032662e-05,83.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,FRAM CAPITAL DTVM S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15570114.399999999,15570114.399999999,2.0,2.0,1.989536715593223e-05,1.0,75.0,-15570114.399999999,-0.0019895367155932228,75.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,HEDGE INVESTMENTS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62717670.13,62717670.13,1.0,1.0,8.014013528384827e-05,1.0,64.0,-62717670.13,-0.008014013528384826,64.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,ID CORRETORA DE TITILOS E VALORES MOBILIARIOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48087268.49,48087268.49,1.0,1.0,6.144552554696972e-05,1.0,68.0,-48087268.49,-0.006144552554696972,68.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,ID CORRETORA DE TITULOS E VALORES LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23446391.81,23446391.81,1.0,1.0,2.9959611185759333e-05,1.0,74.0,-23446391.81,-0.0029959611185759335,74.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,ID CORRETORA DE TITULOS E VALORES MOBLIARIOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14835926.86,14835926.86,1.0,1.0,1.895722821267497e-05,1.0,76.0,-14835926.86,-0.001895722821267497,76.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,ID CORRETORA DE TITULOS E VALORES S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223659829.98,223659829.98,7.0,7.0,0.0002857907348121655,1.0,52.0,-223659829.98,-0.02857907348121655,52.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,LANNER CORRETORA DE VALORES S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9249875.24,9249875.24,1.0,1.0,1.1819416307330842e-05,1.0,78.0,-9249875.24,-0.0011819416307330842,78.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,LASTRO RDV DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353296587.04,353296587.04,1.0,1.0,0.0004514395420305049,1.0,49.0,-353296587.04,-0.045143954203050486,49.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,"LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA., CNPJ 24.361.690/0001-72",0.0,0.0,0.0,0.0,0.0,0.0,0.0,234663342.11,234663342.11,1.0,1.0,0.00029985093425624306,1.0,51.0,-234663342.11,-0.029985093425624304,51.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,MASTER CCTVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479530205.85,1479530205.85,21.0,21.0,0.0018905318167525952,1.0,31.0,-1479530205.85,-0.18905318167525953,31.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,MASTER S.A. CCTVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158660198.79000002,158660198.79000002,4.0,4.0,0.0002027347280094644,1.0,55.0,-158660198.79000002,-0.020273472800946442,55.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,OSLO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30389182.15,30389182.15,1.0,1.0,3.883105293322392e-05,1.0,72.0,-30389182.15,-0.003883105293322392,72.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,PLANNER CORRETORA DE VALORES S/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127587796.59,127587796.59,5.0,5.0,0.00016303066198244815,1.0,58.0,-127587796.59,-0.016303066198244814,58.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,S3 CACEIS BRASIL DTVM S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146271091.85,146271091.85,1.0,1.0,0.00018690402664317204,1.0,56.0,-146271091.85,-0.018690402664317204,56.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,SEFER INVESTIMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53993122.4,53993122.4,2.0,2.0,6.899197825053802e-05,1.0,67.0,-53993122.4,-0.006899197825053802,67.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,TERRA INVESTIMENTO DTVM LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11360712.68,11360712.68,1.0,1.0,1.4516627438630435e-05,1.0,77.0,-11360712.68,-0.0014516627438630435,77.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,TERRA INVESTIMENTOS DTVM LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170525837.37,170525837.37,11.0,11.0,0.0002178965457086776,1.0,54.0,-170525837.37,-0.02178965457086776,54.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,TRUSTEE DISTRIBUIDOR DE TITULOS E VALORES MOBILIARIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7608644.21,7608644.21,1.0,1.0,9.722264475899286e-06,1.0,79.0,-7608644.21,-0.0009722264475899286,79.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,TRUSTEE DISTRIBUIDORA DE TITULO E VALORES MOBILIARIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6496922.78,6496922.78,1.0,1.0,8.301715759509124e-06,1.0,80.0,-6496922.78,-0.0008301715759509124,80.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369076884.06,369076884.06,14.0,14.0,0.0004716034788505557,1.0,48.0,-369076884.06,-0.04716034788505557,48.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59194927.03,59194927.03,1.0,1.0,7.563880243747387e-05,1.0,65.0,-59194927.03,-0.007563880243747387,65.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,TRUSTEE DISTRIUIDORA DE TITULOS E VALORES MOBILIARIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57476086.5,57476086.5,1.0,1.0,7.344248181012852e-05,1.0,66.0,-57476086.5,-0.007344248181012852,66.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,TRUSTEE DTVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68384411.01,68384411.01,3.0,3.0,8.738105127770446e-05,1.0,62.0,-68384411.01,-0.008738105127770446,62.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,VORTX DISTRIBUIDORA DE TITULOS E VALRES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446374582.47999996,446374582.47999996,7.0,7.0,0.0005703738572091387,1.0,47.0,-446374582.47999996,-0.05703738572091387,47.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
custodiante,VORTX DTVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39511794.55,39511794.55,1.0,1.0,5.048785380549369e-05,1.0,70.0,-39511794.55,-0.005048785380549369,70.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OLIVEIRA TRUST,75780956243.46,75780956243.46,50.0,50.0,0.0790590891906578,1.0,1.0,60377366977.2,15562660239.93,41.0,41.0,0.077149714707289,0.25775652399361587,2.0,15403589266.26001,0.19093744833687948,1.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BTG PACTUAL,67963846941.08,67963846941.08,80.0,77.0,0.07090382733879488,1.0,2.0,46023619270.61,11626035568.6,71.0,71.0,0.058808611145055166,0.25261019782562416,4.0,21940227670.47,1.2095216193739717,2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GRUPO BB,60892601463.94,60892601463.94,2.0,2.0,0.06352669389289049,1.0,3.0,74619761016.06,0.0,1.0,1.0,0.09534853144704142,0.0,1.0,-13727159552.119995,-3.1821837554150925,-2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GRUPO BRADESCO/BEM,40699594025.93,40699594025.93,31.0,31.0,0.04246017724799101,1.0,4.0,24857463876.2,4605070775.25,20.0,20.0,0.03176266774137006,0.18525907543042497,6.0,15842130149.73,1.0697509506620955,2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,REAG/CBSF,39835855796.98,39835855796.98,60.0,60.0,0.04155907542683483,1.0,5.0,60103099147.33,20576194108.96,111.0,111.0,0.07679925747658783,0.34234830484401185,3.0,-20267243350.35,-3.5240182049753,-2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SOLIS INVESTIMENTOS S A,27173703227.65,27173703227.65,112.0,112.0,0.02834918340451333,1.0,6.0,7528992738.440001,2885334872.92,47.0,47.0,0.009620486465122662,0.3832298652897676,22.0,19644710489.21,1.8728696939390665,16.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GRUPO GENIAL,26996453150.27,26996453150.27,48.0,48.0,0.02816426584248605,1.0,7.0,25861175297.34,11792317290.92,43.0,43.0,0.0330452021357341,0.4559853585669372,5.0,1135277852.9300003,-0.488093629324805,-2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TERCON INVESTIMENTOS S.A,23959513209.65,23959513209.65,230.0,230.0,0.02499595394020825,1.0,8.0,13603518774.7,850190413.51,162.0,162.0,0.017382467057228165,0.062497830715034924,10.0,10355994434.95,0.7613486882980084,2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ITAU/INTRAG,19401175472.15,19401175472.15,27.0,27.0,0.02024043160828657,1.0,9.0,13711368577.2,946682221.75,17.0,17.0,0.0175202766688539,0.06904359812223224,9.0,5689806894.950001,0.27201549394326696,0.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VALORA RENDA FIXA LTDA,15149985484.47,15149985484.47,24.0,24.0,0.015805343624932834,1.0,10.0,5788207795.49,2555723488.05,23.0,23.0,0.0073961254431183015,0.4415396921377536,29.0,9361777688.98,0.8409218181814532,19.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,INTEGRAL INVESTIMENTOS LTDA,14101509780.25,14101509780.25,20.0,20.0,0.014711512953967656,1.0,11.0,13503577952.14,3710626180.1,21.0,21.0,0.017254763476662494,0.2747883704045973,11.0,597931828.1100006,-0.25432505226948376,0.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VERT GESTORA DE RECURSOS FINANCEIROS LTDA,14022094094.43,14022094094.43,45.0,45.0,0.014628661904052032,1.0,12.0,7238225177.75,5853811065.9,26.0,26.0,0.009248946010868687,0.8087356944758183,23.0,6783868916.68,0.5379715893183346,11.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,KANASTRA ADMINISTRACAO DE RECURSOS LTDA,13541465222.99,13541465222.99,42.0,42.0,0.014127241986722083,1.0,13.0,4373294929.0,2474069736.79,37.0,37.0,0.005588161143737749,0.5657221333013829,40.0,9168170293.99,0.8539080842984335,27.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARTESANAL INVESTIMENTOS LTDA,13439992082.76,13439992082.76,29.0,29.0,0.01402137932093404,1.0,14.0,17422037405.49,17217098746.55,46.0,46.0,0.02226173950183748,0.9882368144339179,7.0,-3982045322.7300014,-0.824036018090344,-7.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PETRA CAPITAL GESTAO DE INVESTIMENTOS LTDA,13244109811.869999,13244109811.869999,56.0,56.0,0.013817023573885815,1.0,15.0,9775052168.31,1263752494.21,50.0,50.0,0.012490483169277094,0.12928345265583263,15.0,3469057643.5599995,0.1326540404608721,0.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,POLIGONO CAPITAL LTDA,13202342508.58,13202342508.58,54.0,54.0,0.01377344950040159,1.0,16.0,10198683841.47,3292928416.6,35.0,35.0,0.013031796319577394,0.32287778185752347,14.0,3003658667.1100006,0.0741653180824196,-2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OURO PRETO GESTAO DE RECURSOS S.A,12239021209.8,12239021209.8,100.0,100.0,0.012768456844531257,1.0,17.0,7885660066.07,4993249116.28,86.0,86.0,0.010076233112412807,0.6332062344108247,20.0,4353361143.73,0.26922237321184495,3.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ANGA ADMINISTRACAO DE RECURSOS LTDA,12167667058.45,12167667058.45,40.0,40.0,0.012694016054980122,1.0,18.0,10901659514.23,8353740569.67,33.0,33.0,0.013930052989499401,0.7662815517917996,12.0,1266007544.2200012,-0.1236036934519279,-6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,JUS CAPITAL GESTAO DE RECURSOS LTDA,12120870728.0,12120870728.0,35.0,35.0,0.012645195408656312,1.0,19.0,17397956439.79,341464987.43,32.0,32.0,0.02223096903723056,0.019626729645618173,8.0,-5277085711.790001,-0.9585773628574247,-11.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,M8 PARTNERS GESTORA DE RECURSOS LTDA,11847668162.81,11847668162.81,56.0,56.0,0.012360174645668291,1.0,20.0,8134122522.08,6207173211.39,50.0,50.0,0.010393716443606803,0.7631029892334037,18.0,3713545640.7299995,0.19664582020614882,-2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA,10531123421.18,10531123421.18,53.0,53.0,0.010986678805662968,1.0,21.0,7532432841.71,1415745343.31,45.0,45.0,0.009624882201457841,0.18795326464385706,21.0,2998690579.4700003,0.13617966042051272,0.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DE RECURSOS LTDA,9976146018.78,9976146018.78,35.0,35.0,0.0104076941882852,1.0,22.0,8061690685.57,1591392051.22,26.0,26.0,0.010301163624525081,0.19740177504806872,19.0,1914455333.210001,0.010653056376011896,-3.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,REDASSET GESTAO DE RECURSOS LTDA,9899202766.779999,9899202766.779999,9.0,9.0,0.010327422524742919,1.0,23.0,8529795241.11,5692406347.7,7.0,7.0,0.010899303866823673,0.6673555679584209,17.0,1369407525.6699991,-0.05718813420807541,-6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CATALISE INVESTIMENTOS LTDA,9441582390.22,9441582390.22,105.0,105.0,0.009850006403868333,1.0,24.0,5511297009.55,324293161.91999996,70.0,70.0,0.007042291064373207,0.05884153246650713,30.0,3930285380.669999,0.28077153394951254,6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,XP VISTA ASSET MANAGEMENT LTDA,8906587475.48,8906587475.48,41.0,41.0,0.009291868676691946,1.0,25.0,5918213138.0,2034999301.5900002,34.0,34.0,0.007562245225864996,0.3438536690278288,28.0,2988374337.4799995,0.17296234508269492,3.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SMART AGRO INVESTIMENTOS LTDA,8737524820.86,8737524820.86,11.0,11.0,0.009115492708995372,1.0,26.0,9453893513.460001,0.0,10.0,10.0,0.012080109218938873,0.0,16.0,-716368692.6000004,-0.29646165099435007,-10.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
