regra,cnpj_fundo,nome_fidc,competencias_afetadas,pl_max,classificacao_atual,classificacao_potencial,motivo,evidencia,acao_sugerida
aprovado_sem_evidencia_suficiente,16858989000109,OURO MAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",16144220.55,Financeiro | Multicarteira Financeiro | Financeiro | Multissetorial / Outros | Multicarteira financeiro,em revisão até haver leitura documental,"Decisão aprovada com evidência de 115 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2024-12: segmento Financeiro = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,32623411000120,BRAZIL MEDIUM TERM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,"2024-11, 2024-12, 2025-01, 2025-02",15944332.7,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 791418 p. 28 [recebíveis comerciais / multissetorial]: S OU NA PRESTACAO DE SERVICOS, CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE QUE INDEP ENDAM DE PRESTACAO FUTURA, PORTANTO, SAO CREDITOS JA PERFORMADOS, PODENDO SER REPRESENTADOS POR DUPLICATAS, CHEQUES OU POR QUAISQUER OUTROS TITULOS DE CREDITO OU INSTRUMENTOS CONTRATUAIS OS DIREITOS CREDITORIOS PODEM POSSUIR AS SEGUINTES CARACTERISTICAS: (I) ESTAR VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DA CESSAO; (II) DECORRER DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS | regulamento 791418 p. 28 [créditos inadimplidos / NPL]: NTADOS POR DUPLICATAS, CHEQUES OU POR QUAISQUER OUTROS TITULOS DE CREDITO OU INSTRUMENTOS CONTRATUAIS OS DIREITOS CREDITORIOS PODEM POSSUIR AS SEGUINTES CARACTERISTICAS: (I) ESTAR VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DA CESSAO; (II) DECORRER DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS, BEM COMO DE SUAS AUTARQUIAS E FUNDACOES; (III) RESULTAR DE ACOES JUDICI AIS OU PROCEDIMENTOS ARBITRAIS EM CURSO, CONSTITUAM SEU OBJETO DE LITIGIO, TENHAM SIDO JUDICIALMENTE PENHORADOS OU DAD || CEDENTE/ORIGINADOR",revisar manualmente
multicarteira_com_classificacao_especifica,42867154000125,NO STRESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",15924911.23,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","Informe Mensal Estruturado 2026-06: segmento Comercial = 100% da carteira de direitos creditórios reportada à CVM. regulamento 1264617 p. 19 [direitos judiciais privados]: ENCARGOS DEVIDOS E NAO PAGOS PELOS RESPECTIVOS CEDENTES OU ORIGINADORES RELATIVOS AOS DIREITOS CREDITORIOS OU AS ACOES JUDICIAIS, TAIS COMO CUSTOS, TAXAS, DESPESAS, EMOLUMENTOS OU HONORARIOS ADVOCATICIOS E PERICIAIS; (B) APRESENTAR, A GESTORA, RECOMENDACOES ESPECIFICAS PARA: (1) A VENDA DOS DIREITOS CREDITORIOS PARA O CEDENTE, OBSERVADO O DISPOSTO NO RESPECTIVO CONTRATO DE CESSAO; (2) A VENDA DOS DIREITOS CREDITORIOS PARA TERCEIROS, OBSERVADO O DISPOSTO EM CADA CONTRATO DE CESSAO; (3) A VENDA, A TERCEIROS, DE QUAISQUE | regulamento 1264617 p. 21 [crédito corporativo / mercado de capitais]: DO FUNDO. PARAGRAFO UNICO: OS DIREITOS CREDITORIOS SERAO INDIVIDUALMENTE REPRESENTADOS POR TITULOS DE CREDITO, COMO DUPLICATAS FISICAS OU ESCRITURAIS, CHEQUES, NOTAS PROMISSORIAS, DEBENTURES, CERTIFICADOS, CEDULAS OU NOTAS DE CREDITO (HIPOTECARIA, RURAL, INDUSTRIAL, A EXPORTACAO, COMERCIAL, IMOBILIARIO OU BANCARIO), POR CONTRATOS DE COMPRA E VENDA, CONTRATOS DE PRESTACAO DE SERVICOS, CONTRATOS DE LOCACAO, POR FATURA OU NOTA FIS",revisar manualmente
multicarteira_com_classificacao_especifica,55651473000140,VEXO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",15611734.6,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1266409 p. 44 [recebíveis comerciais / multissetorial]: 44 RUA JOAQUIM FLORIANO, 100, 8O ANDAR. ITAIM BIBI - SAO PAULO - SP OUVIDORIA@TERRAINVESTIMENTOS.COM.BR WWW.MONETAR.COM.BR 0800 940 0006 +55 11 3165 6065 VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGRAS PROPRIAS SEGUNDO A “LEI UNIFORME DE GENEBRA” QUE LIMITARIAM A POSSIBILIDADE DE TAIS TITULOS SEREM ENDOSSADOS ELETRONICAMENTE. ALEM DISSO, PARA PROMOVER ACAO DE EXECUCAO DA DUPLICATA VIRTUAL, O FUNDO DEVERA APRESENTAR EM JUIZO O INSTRUMENTO DO PROTESTO POR INDICACAO, NESSE SENTIDO SERA NECESSARIO PROVAR A | regulamento 1266409 p. 27 [receitas e dívidas do poder público]: S CREDITORIOS CONSIDERADOS NAO-PADRONIZADOS, E POSSUAM AO MENOS UMA DAS SEGUINTES CARACTERISTICAS: A) ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DA CESSAO; B) DECORRENTES DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS, BEM COMO DE SUAS AUTARQUIAS E FUNDACOES; C) RESULTEM DE ACOES JUDICIAIS OU PROCEDIMENTOS ARBITRAIS EM CURSO, CONSTITUAM SEU OBJETO DE LITIGIO, TENHAM SIDO JUDICIALMENTE PENHORADOS OU DADOS EM GARANTIA; D) A CONSTITUICAO OU VALIDADE J | regulamento 1266409 p. 27 [créditos in",revisar manualmente
multicarteira_com_classificacao_especifica,60796225000128,WCS CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",15393704.52,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1142386 p. 47 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI",revisar manualmente
multicarteira_com_classificacao_especifica,42518256000135,DOMMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-01, 2026-02, 2026-03, 2026-04",15236151.56,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 702299 p. 26 [precatórios e requisitórios contra entes públicos]: ENERGIA RENOVAVEL DE ACORDO COM A ATIVIDADE ESPECIFICA DE CADA UM DOS CEDENTES E AS OPERACOES REALIZADAS ENTRE ESTES E SEUS RESPECTIVOS DEVEDORES, BEM COMO AQUELES DECORRENTES DE PRECATORIOS OU QUE SEJAM OBJETO DE ACAO JUDICIAL EM CURSO CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE DEVERAO SER | regulamento 702299 p. 41 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A E MISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUP LICATA POSS",revisar manualmente
multicarteira_com_classificacao_especifica,40265630000102,ANTECIPATECH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2025-07, 2025-08, 2025-09, 2025-10",14400415.83,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 811151 p. 13 [recebíveis comerciais / multissetorial]: RVADAS DIARIAMENTE, COM BASE NO PATRIMONIO LIQUIDO DO DIA UTIL IMEDIATAMENTE ANTERIOR. 10 DIREITOS CREDITORIOS 10.1 O FUNDO PODERA ADQUIRIR DIREITOS CREDITORIOS, REPRESE NTADO POR DUPLICATAS OU NOTAS COMERCIAIS. 10.2 ADICIONALMENTE OS DIREITOS CREDITORIOS NAO PODERAO: A. ESTAREM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA O FUNDO; B. SEREM RESULTANTES DE ACOES JUDICIAIS EM CURSO, C ONSTITUAM SEU OBJETO DE LITIGIO, OU TENHAM SIDO JUDICIALMENTE PENHORADOS OU DADOS EM GARANTIA; C. SEREM CONST | regulamento 811151 p. 55 [crédito imobiliário]: REDITORIOS PASSIV EIS DE AQUISICAO PELO FUNDO; (A) REPRESENTADOS POR TITULOS DE CREDITO, MAS LIMITADAMENTE, DUPLICATAS, NOTAS PROMISSORIAS, CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO, CEDULAS DE PRODUTOR RURAL, DEBENTURES; (B) CONTRATOS EM GERAL; (C) TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO. DIREITOS CREDITORIOS CEDIDOS OS DIREITOS CREDITORIOS CEDIDOS AO FUNDO PELAS CEDENTES. DISPONIBILIDADES OS RECURSOS EM CAIXA OU ATIVOS FINAN CEIROS DE LIQUIDEZ DIARIA. DOCUMENTOS COMPROBATORIOS A D || CEDENTE/ORIGINADOR: regulamento 811151 p. 27: CED",revisar manualmente
multicarteira_com_classificacao_especifica,51200316000168,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CATHON,"2026-03, 2026-04, 2026-05, 2026-06",13680124.88,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 779218 p. 29 [precatórios e requisitórios contra entes públicos]: ENERGIA RENOVAVEL DE ACORDO COM A ATIVIDADE ESPEC IFICA DE CADA UM DOS CEDENTES E AS OPERACOES REALIZADAS ENTRE ESTES E SEUS RESPECTIVOS DEVEDORES, BEM COMO AQUELES DECORRENTES DE PRECATORIOS OU QUE SEJAM OBJETO DE ACAO JUDICIAL EM CURSO CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE DEVERAO SER ATESTADOS PELOS CEDENTES, SENDO CERTO QUE TAIS DIREITOS CREDITORIOS (I) P SERAO REPRESENTADOS PELOS DOCUMENTOS REPRESENTATIVOS DE CREDITO; QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA A CLASS | regulamento 779218 p. 48 [recebíveis comerciais / multissetorial]: DE DIREITOS CREDITORIOS E MITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI",revisar manualmente
multicarteira_com_classificacao_especifica,63024768000115,BRAVIUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",13508790.08,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1144728 p. 43 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI",revisar manualmente
multicarteira_com_classificacao_especifica,61746700000114,VERSÁTIL GESTÃO DE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",13403272.04,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 956902 p. 45 [recebíveis comerciais / multissetorial]: POR BOLETO BANCARIO. DESSA FORMA, O FUNDO PODERA ENCONTRAR DIFICULDADES PARA REALIZAR A EXECUCAO JUDICIAL DOS DIREITOS CREDITORIOS REPRESENTADOS POR DUPLICATAS DIGITAIS. RISCO RELACIONADOS A AQUISICAO DE CREDITOS PERFORMADOS DE CEDENTES EM RECUPERACAO EXTRAJUDICIAL OU JUDICIAL: OS DIREITOS CREDITORIOS ADQUIRIDOS DE CEDENTES EM RECUPERACAO EXTRAJUDICIAL OU JUDICIAL, CONFORME POLITICA DE INVESTIMENTO ESTABELECIDA NESTE ANEXO, PODERAO SER ALCANCADOS POR DECISAO JUDICIAL DETERMI",revisar manualmente
multicarteira_com_classificacao_especifica,58242346000186,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MAIS EDUCAÇÃO RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",13352468.51,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1120712 p. 14 [precatórios e requisitórios contra entes públicos]: MAR, IMEDIATAMENTE, VIA COMUNICADO AO MERCADO OU FATO RELEVANTE, A DEPENDER DA RELEVANCIA, SOBRE QUAISQUER EVENTOS DE REAVALIACAO DO ATIVO NO QUE SE REFERE A CLASSE QUE ADQUIRA OS PRECATORIOS FEDERAIS PREVISTOS NO ART. 2O, § 1O, INCISO II, DO ANEXO NORMATIVO II DA RCVM 175. 1.1.8. O DOCUMENTO REFERIDO NA ALINEA “B” DEVE SER ENCAMINHADO MENSALMENTE, EM ATE 10 (DEZ) DIAS UTEIS APOS O ENCERRAMENTO DO MES A QUE SE REFERIREM. 1.2. DA GESTORA 1.2.1. A GESTORA, OBSERVADAS AS LIMITACOES ESTABELECIDAS NESTE REGULAM || CEDENTE/ORIGINADOR: regulamento 1120712 p. 73: CNPJ DO EMISSOR OU CEDENTE",revisar manualmente
multicarteira_com_classificacao_especifica,64076604000102,PLM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",12457667.8,Outros | Recuperação | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1153585 p. 40 [direitos judiciais privados]: E AGENTES DE COBRANCA DOS DIREITOS CREDITORIOS, INCLUINDO , MAS NAO SE LIMITANDO A TAXA DE ESTRUTURACAO E PARA VERIFICACAO DO LASTRO DOS DIREITOS CREDITORIOS; (XXIV) DESPESAS COM HONORARIOS ADVOCATICIOS E/OU PERICIAIS DECORRENTES (I) DA ANALISE DE POTENCIAIS AQUISICOES, DIRETAS OU INDIRETAS, DE DIREITOS CREDITORIOS, INCLUINDO DESPESAS DECORRENTES DA EMISSAO DE PARECER LEGAL, RELATORIO DE ACOMPANHAMENTO E/OU RELATORIO DE DILIGENCIA, (II) DA CONDUCAO DAS ACOES JUDICIAIS; (XXV) DESPESAS RELACIONADAS A ELABORACAO E ANALI | regulamento 1153585 p. 29 [receitas e dívidas do poder público]: R, D A GESTORA, DE EVENTUAIS CONSULTORIAS ESPECIALIZADAS DO FUNDO E SUAS RESPECTIVAS PARTES RELACIONADAS. PARAGRAFO 3O. E VEDADA A AQUISICAO DE DIREITOS CREDITORIOS DECORRENTES DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS, BEM COMO DE SUAS AUTARQUIAS E FUNDACOES. PARAGRAFO 4O. INEXISTINDO CONTRAPARTE CENTRAL, A CLASSE PODERA REALIZAR OPERACOES COM DERIVATIVOS QUE TENHAM COMO CONTRAPARTE A GESTORA OU SUAS PARTES RELACIONADAS, ATE O LIMITE DE 33% (TRINTA || CEDENTE/ORIGINADOR: regulamento ",revisar manualmente
multicarteira_com_classificacao_especifica,54003830000100,TRIUNPH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,"2026-03, 2026-04, 2026-05, 2026-06",12448505.86,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 879696 p. 29 [recebíveis comerciais / multissetorial]: DOCUMENTOS COMPROBATORIOS: SAO OS DOCUMENTOS OU TITULOS REPRESENTATIVOS DO RESPECTIVO DIREITO CREDITORIO, REPRESENTADOS POR CEDULAS DE CREDITO BANCARIO REGISTRADAS NA B3 (“CCBS”), DUPLICATAS ESCRITURAIS, CHEQUES, OU QUAISQUER OUTROS CONTRATOS QUE DEEM ENSEJO A UM DIREITO CREDITORIO, LIQUIDO, CERTO E EXEQUIVEL, DE TITULARIDADE DE EMPRESAS, INCLUSIVE EMPRESAS EM RECUPERACAO JUDICIAL, ATUANTES NOS SEGMENTOS FINANCEIRO, COMERCIAL, INDUSTRIAL E/OU DE PRESTACAO DE SERVICOS; EVENTOS DE LIQUIDACAO DA CLASSE: AS S | regulamento 879696 p. 34 [direitos judiciais privados]: BRANCA DOS SEUS ATIVOS. A ADMINISTRADORA, A GESTORA, A CONSULTORA, O CUSTODIANTE OU O AGENTE DE COBRANCA NAO SERAO RESPONSAVEIS POR QUAISQUER CUSTOS, TAXAS, DESPESAS, EMOLUMENTOS, HONORARIOS ADVOCATICIOS E PERICIAIS OU QUAISQUER OUTROS ENCARGOS RELACIONADOS COM OS PROCEDIMENTOS AQUI REFERIDOS, QUE TENHAM SIDO INCORRIDOS PELA CLASSE EM FACE DE TERCEIROS OU DO CEDENTE, OS QUAIS DEVERAO SER CUSTEADOS PELA PROPRIA CLASSE OU DIRETAMENTE PELOS COTISTAS. 9.4. FICA ESTABELECIDO QUE, OBSERVADA A MANUTENCAO DO REGULAR FUNCIONAM || CEDENTE/ORIGINADOR: regulamento 87969",revisar manualmente
multicarteira_com_classificacao_especifica,61601122000128,FKP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",12216139.21,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 958415 p. 45 [recebíveis comerciais / multissetorial]: PROMOVER ACAO DE EXECUCAO DA DUPLICATA VIRTUAL, O FUNDO DEVERA APRESENTAR EM JUIZO O INSTRUMENTO DO PROTESTO POR INDICACAO, NESSE SENTIDO SERA NECESSARIO PROVAR A LIQUIDEZ DA DIVIDA REPRESENTADA NO TITULO DE CREDITO, JA QUE NAO SE APRESENTA A CARTULA, UMA VEZ QUE A COBRANCA E O PAGAMENTO PELO ACEITANTE, NO CASO DA DUPLICATA DIGITAL, SAO FEITOS POR BOLETO B",revisar manualmente
multicarteira_com_classificacao_especifica,64510628000110,NOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",12116309.47,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1202066 p. 22 [precatórios e requisitórios contra entes públicos]: UTOS, MERCADORIAS E/OU SERVICOS, TITULOS OU CERTIFICADOS REPRESENTATIVOS DESSES CONTRATOS, INCLUINDO, TITULOS E DIVIDAS DO SETOR PUBLICO, MUNICIPAL, ESTADUAL E FEDERAL, ENTRE ELES PRECATORIOS, REQUISICAO DE PEQUENO VALOR (RPV) E OPE RACOES COMPROMISSADAS LASTREADAS NESTES TITULOS, ASSIM COMO, COTAS DE EMPRESAS, SOCIEDADES E FUNDOS DE INVESTIMENTO, ABERTOS OU FECHADOS, DIREITOS CREDITORIOS E/OU OUTROS TITULOS E VALORES MOBILIARIOS, ATIVOS DE NATUREZA CREDITICIA ORIGINADOS DE OPERACOES ESTRUTURADAS, VOLTADAS || CEDENTE/ORIGINADOR: regulamento 1202066 p. 72: CEDENTE E OS DEVEDORES ESTAO SUJEITOS AOS EFEITOS DA POLITICA ECONOMICA PRATICADA PELO GOVERNO FEDERAL",revisar manualmente
multicarteira_com_classificacao_especifica,57821748000172,TBN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADO,"2026-03, 2026-04, 2026-05, 2026-06",11954687.87,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1088097 p. 36 [precatórios e requisitórios contra entes públicos]: 10.1.14 RISCO DE ALTERACAO DA SISTEMATICA DE PAGAMENTO DOS DIREITOS CREDITORIOS. OS DIREITOS CREDITORIOS REPRESENTADOS POR PRECATORIOS, EM REGRA, SAO PAGOS DE ACORDO COM A ORDEM CRONOLOGICA. NAO HA COMO ASSEGURAR A ORDEM DE RECEBIMENTO DOS PRECATORIOS. TAMBEM NAO HA COMO GARANTIR QUE A FAZENDA PUBLICA TERA RECURSOS SUFICIENTES PARA HONRAR TODOS OS SEUS PRECATORIOS, INCLUSIVE OS ADQUIRIDOS PELO FUNDO, O QUE PODERA AFETAR ADVERSAMENTE O PATRIMONIO DO F | regulamento 1088097 p. 7 [CCB e capital de giro]: ADE (I) INDEPENDAM DE PRESTACAO FUTURA, PORTANTO, SAO CREDITOS JA PERFORMADOS, PODENDO SER REPRESENTADOS, SEM LIMITACAO, POR DUPLICATAS, NOTA PROMISSORIA, NOTA COMERCIAL, CHEQUES, CEDULAS DE CREDITO BANCARIO (CCB), OPERACOES DE CARTAO DE CREDITO, OU POR QUAISQUER OUTROS TITULOS DE CREDITO OU INSTRUMENTOS CONTRATUAIS, E/OU (II) DEPENDAM DE ENTREGA OU PRESTACAO FUTURA, DESDE QUE BASEADAS EM RELACOES PREEXISTENTES E VALORES PREDETERMINADOS, PORTANTO, SAO CREDITOS A PERFORMAR, PODENDO SER REPRESENTADOS POR CONTRATOS, BEM COMO",revisar manualmente
