event_id,saved_at_utc,review_domain,record_id,field,old_value,new_value,status_after,source
d9769184da984c76b10415bfab088365:79bb0fcc1dcca75ea186,2026-07-29T12:00:00+00:00,taxonomy_review,51151558000109,cedente_originador_expresso,,"p. 17: CEDENTES: PESSOA JURIDICA E/OU ISICA, IDENƟFICADA PELO SEU NUMERO DE INSCRICAO NO CNPJ/MF OU CPF/MF OU FUNDOS DE INVESƟMENTO, CONFORME O CASO, QUE VENHAM A CEDER DIRE",aprovado,consolidated_documentary_taxonomy_2026_07_29
d9769184da984c76b10415bfab088365:d5db1d892327386458f6,2026-07-29T12:00:00+00:00,taxonomy_review,51151558000109,notas,,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,aprovado,consolidated_documentary_taxonomy_2026_07_29
d9769184da984c76b10415bfab088365:d5e4070deb9b646a5be7,2026-07-29T12:00:00+00:00,taxonomy_review,51151558000109,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
d9769184da984c76b10415bfab088365:e8a6cfce623a6b9f1b2f,2026-07-29T12:00:00+00:00,taxonomy_review,51151558000109,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
d9769184da984c76b10415bfab088365:c46941c5d4ac393a73ae,2026-07-29T12:00:00+00:00,taxonomy_review,51151558000109,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:a3bebb36ce93c9946008,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:fa0e7d614e5293dd30a4,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,cnpj_fundo,,51152102000163,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:1dec90678994b8273098,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,denominacao_referencia,,HIGH TOWER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:50b5df71894abef7c0e8,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:492003562663a4e8d4f8,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,tipo_analitico,,Outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:fc87b61d0a22e262cda1,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,foco_analitico,,Multicarteira Outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:ff8cad8d3fb65c6dd838,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,tabela_ii_analitica,,N/D,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:825851eb53ebcf7fd63f,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,taxonomia_funcional_n1,,Multissetorial / Outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:34f645adf1bcbc7567b1,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,taxonomia_funcional_n2,,Multicarteira outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:8fba840b6a7c6a532ecb,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,confianca,,alta,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:fdc1ba97ae39e4c3c5be,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,documento_id,,750230,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:ca2dd3665ce585e3b969,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=51152102000163,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:c5b1d519a646be894575,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,pagina_clausula,,p. 28 — política/definição do lastro,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:3b52a88c59fc39d65954,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,evidencia,,"O regulamento autoriza créditos dos setores financeiro, comercial, industrial, arrendamento e serviços, inclusive CCBs. O mandato é multissetorial.",aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:a1248757bfbeccecc3c1,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,cedente_originador_expresso,,"p. 28: CEDENTES E OS DEVEDORES/SACADOS, DEVIDAMENTE IDENTIFICADOS PELO CPF OU CNPJ, REPRESENTADOS POR DOCUMENTOS COMPROBATORIOS, OBSERVADO O DISPOSTO EM CADA CONT",aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:ca8711697b20fe013235,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,notas,,Conclusão documental recomenda manter a classificação oficial pelo mandato multissetorial. A composição efetiva pode concentrar-se em um setor autorizado.,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:7af7fc04a821dcd9eefa,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:f77b6c29d0a31078fb87,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
afb814e21ae8457ca7eca5d41170731b:9db8f6fc5277133339c4,2026-07-29T12:00:00+00:00,taxonomy_review,51152102000163,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:c2103ca68b70cc805bbb,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:f43d566b6f9d6ad49c2e,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,cnpj_fundo,,51983832000106,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:e054a77eac8398a6476d,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,denominacao_referencia,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - ACR IV,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:9c5a737460452dd7b0bb,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:0ccb952a2f39147df74a,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,tipo_analitico,,"Agro, Indústria e Comércio",aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:86bbb9a9f09aa95b502e,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,foco_analitico,,Recebíveis Comerciais,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:5ecbad2594ae56cf2843,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,tabela_ii_analitica,,Comercial,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:7c34cce387ae4b6cd99f,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,taxonomia_funcional_n1,,Crédito PJ,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:b8bf2e76104ca37146bb,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,taxonomia_funcional_n2,,Recebíveis comerciais/multissetorial,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:ed9b7e93626a02824ffb,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,confianca,,media,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:6a275420c9d1abaee1ba,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,documento_id,,693367,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:580a53f001b006181233,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=51983832000106,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:ee8b1ed312bc4c49e343,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,pagina_clausula,,p. 22 — política/definição do lastro,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:0a2c4b2dfd87a4aecfea,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,evidencia,,"TIVOS FINANCEIROS, OBSERVADOS OS INDICES DE COMPOSICAO E DIVERSIFICACAO DA CARTEIRA DA CLASSE , CONFORME ESTABELECIDOS NESTE ANEXO I-A E NA REGULAMENTACAO VIGENTE. 2.2. ORIGEM DOS DIREITOS CREDITORIOS . OS DIREITOS CREDITORIOS SAO ORIUNDOS DO PAGAMENTO DEVIDO PELOS DEVEDORES A CEDENTE, DECORRENTES DE TRANSACOES DE PAGAMENTO REALIZADAS POR USUARIOS -FINAIS, OPERACIONALIZADAS PELO SISTEMA STONE, CONFORME DESCRICAO A SEGUIR: (I) OS ESTABELECIMENTOS CREDENCIADOS, DE TEMPOS EM TEMPOS, REALIZAM A PRESTACAO DE SERVICOS E VENDA DE BENS E PRODUTOS AOS USUARIOS -FINAIS, OS QUAIS PODEM UTILIZAR INSTRUMENTOS DE PAGAMENTO DE QUALQUER BANDEIRA E DEVEDOR, OPERACIONALIZADOS PELO SISTEMA STONE, GERANDO, AS SIM, AS TRANSACOES DE PAGAMENTO; (II) DE ACORDO COM A REGULAMENTACAO VIGENTE, REFERIDAS TRANSACOES DE PAGAMENTO GERAM MULTIPLAS RELACOES DE CREDITO, SENDO QUE A MAIS RELEVANTE",aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:bf51554d0358d2313b5d,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,cedente_originador_expresso,,"p. 82: CEDENTE SERAO CORRETOS E SUFICIENTES, PODENDO, ASSIM, EXISTIR ERROS OPERACIONAIS NA REALIZACAO DESTAS CONCILIACOES EXTRAORDINARIAS. ADICIONALMENTE, EM HIPOTESES EXCEPCIONAIS INDICADAS NO CONTRATO DE CESSAO, NAS QUAIS A TRANSFERENC IA A TITULO DE PAGAMENTO DOS DIREITOS CREDITORIOS ELEGIVEIS A CLASSE NAO POSSA SER IDENTIFICADA PELO CUSTODIANTE, A CEDENTE AUXILIARA EXTRAORDINARIAMENTE O CUSTODIANTE NA CONCILIACAO DOS PAGAMENTOS DOS DIREITOS CREDITORIOS ELEGIVEIS CEDIDOS A CLASSE, CONFIRMANDO O RESPECTIVO DIREITO CREDITORIO ELEGIVEL E/OU RESPECTIVA PARCELA DO DIREITO CREDITORIO ELEGIVEL ASSOCIADA A TRANSFERENCIA REALIZADA A CONTA AUTORIZADA DA CLASSE . NESTE SENTIDO, A CLASSE E O CUSTODIANTE NAO GARANTEM AOS",aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:c3f501caea08b0837a99,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,notas,,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. O regulamento admite famílias próximas de recebíveis; a proposta usa a cláusula mais específica e requer confirmação de materialidade.,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:5351c2e6b3c426e328ab,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:03c11e1e23cb53c0df04,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
d115c4404a6643eb83b59434fcb7a567:fe0e9622a839a8237341,2026-07-29T12:00:00+00:00,taxonomy_review,51983832000106,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:f02f2998ff1171c424e6,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:d6dc9d10bf0dcbd089d9,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,cnpj_fundo,,52256912000122,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:574e07bc55b2b83e4ffc,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,denominacao_referencia,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ACR I BANCOS EMISSORES DE CARTÃO DE CRÉDITO RESP LIMI,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:ee6d9072c7395915a645,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:42c90bcb2d70160f8c47,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,tipo_analitico,,Financeiro,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:eece5b5c8ad4824715ba,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,foco_analitico,,Cartão de crédito,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:71199df136503ef814b4,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,tabela_ii_analitica,,Cartão de crédito,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:b3d99e9bab0fcc43ca3c,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,taxonomia_funcional_n1,,Meios de Pagamento e Cartões,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:d9005f67efb6965f978d,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,taxonomia_funcional_n2,,Banco emissor/cartão de crédito,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:d313ead2d1d3447c84f6,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,confianca,,alta,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:252a6058586c98770261,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,documento_id,,643480,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:724666cb44e0ec78c0b8,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=52256912000122,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:4499242c80565674f02a,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,pagina_clausula,,p. 193 — política/definição do lastro,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:195c53b6abb588d7c5ff,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,evidencia,,"Os direitos creditórios são detidos pela credenciadora/cedente contra bancos emissores de cartões, no fluxo financeiro dos arranjos de pagamento.",aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:cac9b033e71aa6ddc39d,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,cedente_originador_expresso,,"p. 150: CEDENTE SERAO CORRETOS E SUFICIENTES, PODENDO, PORTANTO, EXISTIR ERROS OPERACIONAIS NA REALIZACAO DESTAS CONCILIACOES EXTRAORDINARIAS. ADICIONALMENTE, EM HIPOTESES EXCEPCIONAIS I NDICADAS NO CONTRATO DE CESSAO, NAS QUAIS A TRANSFERENCIA A TITULO DE PAGAMENTO DOS DIREITOS CREDITORIOS ELEGIVEIS A CLASSE NAO POSSA SER IDENTIFICADA PELO CUSTODIANTE, A CEDENTE AUXILIARA EXTRAORDINARIAMENTE O CUSTODIANTE NA CONCILIACAO DOS PAGAMENTOS DOS DIREITOS CREDITORIOS ELEGIVEIS CEDIDOS A CLASSE, CONFIRMANDO O RESPECTIVO DIREITO CREDITORIO ELEGIVEL E/OU RESPECTIVA PARCELA DO DIREITO CREDITORIO ELEGIVEL ASSOCIADA A TRANSFERENCIA REALIZADA A CONTA AUTORIZADA DA CLASSE. NESTE SENTIDO, A CLASSE E O CUST ODIANTE NAO GARANTEM A",aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:e2b625e2eb90424326ce,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,notas,,"Conclusão documental recomenda manter a classificação oficial de bancos emissores. A carteira decorre do fluxo de cartão, mas a obrigação cedida recai sobre os bancos emissores.",aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:83645716502546f3bfa8,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:ea7dfd2d1e439361c450,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
7408521e449145a29c69330f41db094f:4d7ff4d9972d4a3b25f1,2026-07-29T12:00:00+00:00,taxonomy_review,52256912000122,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:75c64e8b210a2009de68,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:fa1752e8296924503be1,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,cnpj_fundo,,52327260000170,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:f9580c8255bade7362d5,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,denominacao_referencia,,IFOOD I FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADA,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:6e82a36d55ac78bbee15,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:248952d45007278a176a,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,tipo_analitico,,"Agro, Indústria e Comércio",aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:e8e331059ae1c2fc8da9,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,foco_analitico,,Recebíveis Comerciais,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:e54573a15a13384f5a81,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,tabela_ii_analitica,,Adquirência,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:04ff6be73137dbd85246,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,taxonomia_funcional_n1,,Meios de Pagamento e Cartões,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:373e1e94628891cadafc,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,taxonomia_funcional_n2,,Arranjos de pagamento/adquirência,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:7333587eb9dc6131cfee,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,confianca,,alta,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:32cf48f29e332f32aa3d,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,documento_id,,1179906,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:a480a09c25cb8fd0028a,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=52327260000170,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:6fb5675653f31131148b,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,pagina_clausula,,p. 36 — política/definição do lastro,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:05e943869d485e662377,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,evidencia,,"OBSERVADOS OS CRITERIOS DE COMPOSICAO E DIVERSIFICACAO DA CARTEIRA DO FUNDO, CONFORME ESTABELECIDOS NESTE REGULAMENTO. 4.2. ORIGEM DOS DIREITOS CREDITORIOS . O FUNDO ADQUIRIRA (A) DIREITOS CREDITORIOS CARTOES E DIREITOS CREDITORIOS OUTROS, QUE SAO ORIUNDOS DO PAGAMENTO DEVIDO PELO DEVEDOR AOS CEDENTES DECORRENTES DE TRANSACOES DE PAGAMENTO REALIZADAS POR CLIENTES DOS PARCEIROS, A VISTA OU PARCELADAS, NO AMBITO DO RESPECTIVO ARRANJO DE PAGAMENTO, E (B) DIREITOS CREDITORIOS CONTA DIGITAL, QUE SAO ORIUNDOS DOS DIREITOS CREDITORIOS A PERFORMAR DETIDOS PELOS PARCEIROS EM FACE DO PROVEDOR DE DOCUSIGN ENVELOPE ID: EA3E46E7-E426-401E-A595-139E0C2E9BCF",aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:b4b741ab6a578d4a22eb,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,cedente_originador_expresso,,N/D — cedente/originador nominal não identificado no regulamento disponível.,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:78c06b479cd4ea2f4861,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,notas,,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:7a2cb3ab029d1d12ee02,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:72efde778fbd2937081f,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
6c16117754fb42539490c0b0d706daba:e6e2e3d4a65ffaec6f5c,2026-07-29T12:00:00+00:00,taxonomy_review,52327260000170,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:94d1c73e7c9abbbf9d27,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:f857cbc7bdaac4b2c5ee,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,cnpj_fundo,,52594798000140,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:7d072b0a63591909dd95,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,denominacao_referencia,,MAKTUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:aabd5071bde6bdf44db2,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:1d48352c2fd479889875,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,tipo_analitico,,Financeiro,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:538781027b3df63f3e1c,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,foco_analitico,,Crédito Consignado,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:e90c1cceda9475bfef2c,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,tabela_ii_analitica,,Financeiro,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:25b67f268b5b89698ad5,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,taxonomia_funcional_n1,,Crédito PF,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:91287f8ced2b18fc3e0c,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,taxonomia_funcional_n2,,Consignado/INSS,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:c06010f7619d42636e1a,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,confianca,,alta,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:f4fc78840c5d9d5fcb34,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,documento_id,,1168723,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:470920b67c5921d0e638,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=52594798000140,aprovado,consolidated_documentary_taxonomy_2026_07_29
73809a404a8340bd955ef389c9a58d18:ca601e8b4afb38f42b6a,2026-07-29T12:00:00+00:00,taxonomy_review,52594798000140,pagina_clausula,,p. 32 — política/definição do lastro,aprovado,consolidated_documentary_taxonomy_2026_07_29
