cnpj,fund_name,setor_n1_metadata,setor_n2_metadata,metadata_confidence,setor_n1_document,setor_n2_document,document_classification_evidence,setor_n1_final,setor_n2_final,final_classification_source,regulamento_count,document_count_total,latest_regulamento_file,latest_regulamento_date,pdf_extraction_status,pages_extracted,monocedente_or_multicedente,concentrated_or_pulverized_debtors,credit_rights_allocation_min_pct,subordination_main_pct,subordination_all_pcts,cash_reserve_main_pct,concentration_limit_main_pct,default_trigger_main_pct,asset_class_confirmed,asset_class_confirmed_evidence,named_originator_or_cedente,named_originator_or_cedente_evidence,named_debtor_or_sacado,named_debtor_or_sacado_evidence,revolving_period,revolving_period_evidence,subordination_minimum,subordination_minimum_evidence,mezzanine_layer,mezzanine_layer_evidence,cash_or_liquidity_reserve,cash_or_liquidity_reserve_evidence,repurchase_or_indemnity,repurchase_or_indemnity_evidence,eligibility_criteria,eligibility_criteria_evidence,concentration_limits,concentration_limits_evidence,default_or_performance_triggers,default_or_performance_triggers_evidence,rating_required,rating_required_evidence,derivatives_allowed,derivatives_allowed_evidence,amortization_profile_defined,amortization_profile_defined_evidence,feature_hits_count,feature_hits_share
44002535000177,BEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `INSUMOS AGRICOLAS`,Agro,Agro,documento_regulamento,13,18,data/raw/44002535000177/958428_regulamento_regulamento_958428_2025-08-01_2025-08-01.pdf,2025-08-01,ok,35,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS A CLASSE E/OU AO FUNDO CERTIFICADORA AS ENTIDADES AUTORIZADAS PELO BACEN A EXERCER ATIVIDADE DE ESCRITURACAO DE DUPLICAT,nao,,nao,,nao,,sim,INDICE DE SUBORDINACAO SENIOR O INDICE DE SUBORDINACAO MINIMA DAS COTAS SENIORES PREVISTO NO ARTIGO 28.1 DO ANEXO DA CLASSE UNICA INDICE DE SUBORDINACAO JUNIOR RE,sim,MEZANIN,sim,"RESERVA DE CAIXA RESERVA PARA PAGAMENTO DE DESPESAS E ENCARGOS DA CLASSE E/OU DO FUNDO, PREVISTA NO CAPITULO 13 DO REGULAMENTO E DETALHA",sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE CRITERIOS PREVISTO NO CAPITULO 7 DO REGULAMENTO E DETALHADO NO CAPITULO 37 DO ANEXO DA CLASSE UNICA, A SEREM VERIFICADOS PELA CONSULTORIA E",nao,,sim,"EVENTOS DE AVALIACAO EVENTOS PREVISTOS NO CAPITULO 16 DO REGULAMENTO E DETALHADOS NO CAPITULO 41 DO ANEXO DA CLASSE UNICA, CUJA OCORRENCIA ENSEJA A IMEDIATA CON",sim,CLASSIFICACAO DE RISCO,nao_identificado,,definido_textual,AMORTIZACAO,9,0.6428571428571429
62431397000123,BMJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `AGRONEGOCIO`,Agro,Agro,documento_regulamento,4,7,data/raw/62431397000123/1065523_regulamento_regulamento_1065523_2025-12-15_2025-12-15.pdf,2025-12-15,ok,35,indeterminado,indeterminado,,,,,,,sim,"DIREITOS CREDITORIOS E B. PREVIAMENTE A CADA AQUISICAO DE PRECATORIOS, POSSUIR O OFICIO REQUISITORIO E A CERTIDAO DE REMESSA DO PRECATOR",nao,,nao,,sim,REVOLVENCIA,sim,INDICE DE SUBORDINACAO SUBORDINADAS E O INDICE DE SUBORDINACAO JUNIOR. INDICE DE SUBORDINACAO SUBORDINADAS SIGNIFICA A RELACAO MINIMA QUE DEVE SER OBSERVADA ENTRE,sim,MEZANIN,nao,,nao,,sim,CRITERIOS DE ELEGIBILIDADE E DAS CONDICOES DE CESSAO .............................................................................................. 35 CAPITULO IV - D,sim,"LIMITE DE CONCENTRACAO POR DEVEDORA, EMISSOR E TIPO DE DIREITO DE CREDITO, CONFORME FACULTADO PELO ART. 52, I, DO ANEXO NORMATIVO II. 2.3. A CLASSE ADQUIRIRA DIRE",sim,EVENTOS DE AVALIACAO ....................................... 50 CAPITULO XVI - DOS EVENTOS DE LIQUIDACAO E DA LIQUIDACAO ANTECIPADA DA CLASSE ..................,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,10,0.7142857142857143
61594518000195,BUCKS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `INSUMOS AGRICOLAS`,Agro,Agro,documento_regulamento,3,4,data/raw/61594518000195/1073969_regulamento_regulamento_1073969_2025-12-31_2025-12-31.pdf,2025-12-31,ok,29,indeterminado,indeterminado,,,,,,,sim,OBJETIVO O OBJETIVO DA CLASSE E PROPORCIONAR AOS SEUS COTISTAS A VALORIZACAO DE SUAS COTAS POR MEIO DA APLICACAO DE SEU PATRIMONIO LIQUIDO NA AQUISICAO DE: (I) DIREITOS CREDITORIOS,nao,,nao,,sim,REVOLVENCIA,nao,,nao,,nao,,sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS E (XII) FATORES DE RISCO. 1.4 O APENDICE DE CADA SUBCLASSE, QUANDO A",sim,"LIMITES DE CONCENTRACAO E VEDACOES PARA A COMPOSICAO DA CARTEIRA 4.9 DECORRIDOS 180 (CENTO E OITENTA) DIAS DO INICIO DE SUAS ATIVIDADES, A CLASSE DEVERA MANTER ALO",sim,"EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E LIQUIDACAO ANTECIPADA DA CLASSE (IX) ORIGEM DOS DIREITOS CREDITORIOS (X) CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS RE",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,9,0.6428571428571429
37035970000132,CD BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `INSUMOS AGRICOLAS`,Agro,Agro,documento_regulamento,18,18,data/raw/37035970000132/1187379_regulamento_regulamento_1187379_2026-05-12_2026-05-12.pdf,2026-05-12,ok,35,cedente_nomeado,indeterminado,,,,,,,sim,"OBJETIVO PROPORCIONAR AOS COTISTAS A VALORIZACAO DE SUAS COTAS, POR MEIO DA APLICACAO DOS RECURSOS DA CLASSE DO FUNDO PREPONDERANTEMENTE NA AQUISICAO DE DIREITOS CREDITORIOS. 6.2....",sim,"CEDENTES E A CHDS DO BRASIL COMERCIO DE INSUMOS AGRICOLAS LTDA., INSCRITA NO CNPJ",nao,,nao,,sim,"INDICE DE SUBORDINACAO EM CONJUNTO OU ISOLADAMENTE, O INDICE DE SUBORDINACAO JUNIOR E O INDICE DE SUBORDINACAO SUBORDINADAS, CONFORME APLICAVEL. INDICE DE SUBORDI",sim,MEZANIN,sim,"RESERVA DE CAIXA RESERVA PARA PAGAMENTO DE DESPESAS E ENCARGOS DA CLASSE E/OU DO FUNDO, PREVISTA NO CAPITULO 13 DO REGULAMENTO E DETALHA",sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE CRITERIOS PREVISTO NO CAPITULO 7 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA, A SEREM VERIFICADOS PELA GESTORA NO MOMENTO DE CADA C",sim,"LIMITES DE CONCENTRACAO E O ATENDIMENTO DOS CRITERIOS DE ELEGIBILIDADE, CONFORME REGRAS DISPOSTAS NO ANEXO DA CLASSE UNICA (III) A GESTORA SINALIZARA QUE AS CONDIC",sim,"EVENTOS DE AVALIACAO EVENTOS PREVISTOS NA CLAUSULA 17 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA, CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSEM",sim,CLASSIFICACAO DE RISCO,nao_identificado,,pass_through,FLUXO DE CAIXA,11,0.7857142857142857
47425750000179,CEREALIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `AGRONEGOCIO`,Agro,Agro,documento_regulamento,17,18,data/raw/47425750000179/1144221_regulamento_regulamento_1144221_2025-12-29_2025-12-29.pdf,2025-12-29,ok,35,indeterminado,indeterminado,,,,,,,sim,"DIREITOS CREDITORIOS 10.1 O FUNDO PODERA ADQUIRIR DIREITOS CREDITORIOS, REPRESENTADOS PELOS SEGUINTES TITULOS DE CREDITO: DUPLICAT",nao,,nao,,sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,sim,"INDICE DE SUBORDINACAO , OS DEMAIS INDICES DE MONITORAMENTO E COMUNICAR AO ADMINISTRADOR, IMEDIATAMENTE APOS TOMAR CONHECIMENTO, SOBRE O DESENQUADRAMENTO DE QUALQ",sim,MEZANIN,sim,"RESERVA DE CAIXA E (G) CALCULAR E MONITORAR A INADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS DO FUNDO. 7.2.2 E VEDADO A GESTORA, INCL",sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE E AS CONDICOES DE CESSAO E (B) TODOS E QUAISQUER DIREITOS, GARANTIAS, PRIVILEGIOS, PREFERENCIAS E PRERROGATIVAS RELACIONADOS AOS REFERIDOS",sim,POR DEVEDOR COM RESTRICOES SERASA (IX) NAO PODERAO SER DEVIDOS POR DEVEDOR PERTENCENTE AO MESMO GRUPO ECONOMICO OU FOR PARTE RELACI,nao,,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,bullet,RESGATE DAS COTAS FICARIA CONDICIONADO (1) AO VENCIMENTO,11,0.7857142857142857
42336323000109,CERES CONFINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `\bAGRO\b`,Agro,Agro,documento_regulamento,12,18,data/raw/42336323000109/1212929_regulamento_regulamento_1212929_2026-05-29_2026-05-29.pdf,2026-05-29,ok,35,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS CONSTITUIDO NA FORMA PREVISTA NA RESOLUCAO CVM 175. GESTORA A ARTESANAL AGRO,nao,,nao,,nao,,sim,"INDICE DE SUBORDINACAO EM CONJUNTO OU ISOLADAMENTE, O INDICE DE SUBORDINACAO JUNIOR E O INDICE DE SUBORDINACAO SUBORDINADAS, CONFORME APLICAVEL. INDICE DE SUBORDI",sim,MEZANIN,sim,"RESERVA DE CAIXA RESERVA PARA PAGAMENTO DE DESPESAS E ENCARGOS DA CLASSE E/OU DO FUNDO, PREVISTA NO ANEXO DESCRITIVO DA CLASSE UNICA. RE",nao,,sim,"CRITERIOS DE ELEGIBILIDADE CRITERIOS PREVISTO NO ANEXO DA CLASSE UNICA DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA, A SEREM VERIFICADOS PELA GESTORA NO MOMENT",nao,,sim,"EVENTOS DE AVALIACAO EVENTOS PREVISTOS NO ANEXO DA CLASSE UNICA, CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSEMBLEIA GERAL PARA DELIBERAR SE DEVERAO SER",sim,CLASSIFICACAO DE RISCO,nao_identificado,,definido_textual,AMORTIZACAO,8,0.5714285714285714
44302112000172,CLASSE ÚNICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO CITI-BAYER RESPONSABILIDADE LIMITADA,Agro,Agro,media,Agro,Agro,descricao_lastro: regex `AGRONEGOCIO`,Agro,Agro,metadado_cvm_oferta,10,18,data/raw/44302112000172/1100035_regulamento_regulamento_1100035_2025-11-24_2025-11-24.pdf,2025-11-24,cache,-1,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS AGRO CITI-BAYER RESPONSABILIDADE LIMITADA PARTE GERAL CAPITULO 1 FUNDO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS AGRO,nao,,nao,,sim,REVOLVENCIA,sim,"INDICE DE SUBORDINACAO DEVERA SER MANTIDO, OBSERVADO QUE O INDICE DE SUBORDINACAO PODERA SER ALTERADO APENAS SE ASSIM DELIBERADO E APROVADO EM ASSEMBLEIA GERAL DE",sim,MEZANIN,sim,"RESERVA DE DESPESAS, A CLASSE PODERA ALOCAR ATE 100% (CEM POR CENTO) DE SEU PATRIMONIO LIQUIDO REMANESCENTE EM DIREITOS CREDITORIOS E NAO H",sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS E (XII) FATORES DE RISCO. 2 RESPONSABILIDADE DOS PRESTADORES DE SERV,sim,LIMITES DE CONCENTRACAO E VEDACOES PARA A COMPOSICAO DA CARTEIRA 4.22. A CLASSE DEVERA MANTER UMA ALOCACAO DE NO MINIMO 50% (CINQUENTA POR CENTO) DO PATRIMONIO LIQ,sim,"EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E LIQUIDACAO ANTECIPADA DA CLASSE (IX) ORIGEM DOS DIREITOS CREDITORIOS (X) CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS RE",sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,12,0.8571428571428571
65343842000191,CONECTEPOWER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `SAFRA`,Agro,Agro,documento_regulamento,2,5,data/raw/65343842000191/1138961_regulamento_regulamento_1138961_2026-03-12_2026-03-12.pdf,2026-03-12,ok,35,cedente_nomeado,concentrado,,,,,,,sim,"DIREITOS CREDITORIOS. DEVEDOR LOCACAO OS DEVEDORES DOS CONTRATOS DE LOCACAO DEVEDOR CCB OS DEVEDORES QUE TENHAM TOMADO CREDITO COM O BANCO ORIGINAL, REPRESENTADO POR CCB",sim,"CEDENTE, O FUNDO, A QI SOCIEDADE DE CREDITO DIRETO S.A., INSCRITA NO CNPJ",nao,,sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,sim,"INDICE DE SUBORDINACAO SIGNIFICA O INDICE DE SUBORDINACAO MEZANINO E O INDICE DE SUBORDINACAO GERAL, QUANDO MENCIONADOS EM CONJUNTO. INDICE DE SUBORDINACAO GERAL",sim,MEZANIN,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE CRITERIOS DE ELEGIBILIDADE DOS DIREITOS CREDITORIOS, DEFINIDOS NO ITEM 8.1 DO ANEXO. CUSTODIANTE BANCO DAYCOVAL S.A. , INSTITUICAO FINANCEI",nao,,sim,EVENTOS DE AVALIACAO EVENTOS DEFINIDOS NO ITEM 17.5 DO ANEXO CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSEMBLEIA PARA DELIBERAR SE TAIS EVENTOS CONSTITUE,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,,10,0.7142857142857143
58211468000105,CREDIPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `SAFRA`,Agro,Agro,documento_regulamento,7,17,data/raw/58211468000105/1150914_regulamento_regulamento_1150914_2026-03-31_2026-03-31.pdf,2026-03-31,ok,6,indeterminado,devedor_nomeado,,,,,,,sim,"OBJETIVO DE RECOMPOR A PERFORMANCE DA CARTEIRA DA CLASSE, INCLUINDO: (I) REFORCO DOS ESFORCOS DE COBRANCA DOS DIREITOS CREDITORIOS INADIMPLIDOS (II) IMPLEMENTACAO DE CRITERIOS MAI...",nao,,sim,"DEVEDOR BRASIL INTER COMEX ELETRONICOS E INFORMATICA LTDA., INSCRITO NO CNPJ",nao,,sim,"INDICE DE SUBORDINACAO SENIOR 3.1. APOS A DATA DA 1A INTEGRALIZACAO DE COTAS SENIORES DA 2A SERIE, O INDICE DE SUBORDINACAO SENIOR DEVERA SER IGUAL OU SUPERIOR A",sim,MEZANIN,nao,,sim,INDENIZACAO,sim,"CRITERIOS DE ELEGIBILIDADE, DE FORMA QUE O ITEM 4.6.3 PASSARA A VIGORAR COM A SEGUINTE REDACAO: BTGPACTUAL.COM 4.6.3. LIMITE DE CONCENTRACAO POR ENDOSSANTE SERA OBSER",sim,"LIMITE DE CONCENTRACAO POR ENDOSSANTE SERA OBSERVADO UMA VEZ QUE A CLASSE ATINJA O PATRIMONIO LIQUIDO DE R$ 75.000.000,00 (SETENTA E CINCO MILHOES DE REAIS). (V)",sim,"EVENTOS DE AVALIACAO PREVISTOS NAS ALINEAS III , V , VI E VII DO ITEM 11.1 DO ANEXO I, QUAL SEJA, O DESENQUADRAMENTO DOS INDICES, EM EVENTO DE LIQUIDACAO, PELO",nao,,nao_identificado,,amortizacao_programada,AMORTIZACAO E RESGATE DAS COTAS SENIORES 4.1. AS COTAS SENIORES DA 2A SERIE FARAO JUS A AMORTIZACAO MENSAL,9,0.6428571428571429
46390255000109,CULTURA AGROMAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `\bAGRO\b`,Agro,Agro,documento_regulamento,17,18,data/raw/46390255000109/845011_regulamento_regulamento_845011_2025-02-17_2025-02-17.pdf,2025-02-17,ok,2,indeterminado,indeterminado,,,,,,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao_identificado,,nao_identificado,,0,0.0
53109903000171,DAYCOVAL D66 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `SAFRA`,Agro,Agro,documento_regulamento,8,17,data/raw/53109903000171/910150_regulamento_regulamento_910150_2025-05-07_2025-05-07.pdf,2025-05-07,ok,35,indeterminado,concentrado,,,,,,,sim,DIREITOS CREDITORIOS INADIMPLIDOS 5.AGENTE OPERADOR DO FGTS,nao,,sim,FGTS,nao,,sim,INDICE DE SUBORDINACAO DA CLASSE DE COTAS A ........ 54 CAPITULO X DA ASSEMBLEIA ESPECIAL DA CLASSE DE COTAS A ................. 55 CAPITULO XI DAS CARACTERISTICA,nao,,sim,RESERVA DE CAIXA ........................................................ 53 CAPITULO IX DO INDICE DE SUBORDINACAO DA CLASSE DE COTAS A,sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE ....................................... 50 CAPITULO V DA ORIGINACAO DOS DIREITOS CREDITORIOS, POLITICA DE CONCESSAO DE CREDITO E POLITICA D",nao,,sim,EVENTOS DE AVALIACAO ............................................... 62 CAPITULO XIII DA LIQUIDACAO DA CLASSE DE COTAS A ............................. 65 CAPITU,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,definido_textual,AMORTIZACAO,10,0.7142857142857143
65505678000171,ERYTHRINA FIDC SEGMENTO INFRAESTRUTURA E AGRONEGOCIO DE RESPONSABILIDADE LIMITADA,Agro,Agro,media,Agro,Agro,descricao_lastro: regex `AGRONEGOCIO`,Agro,Agro,metadado_cvm_oferta,1,10,data/raw/65505678000171/1139616_regulamento_regulamento_1139616_2026-03-05_2026-03-05.pdf,2026-03-05,cache,-1,indeterminado,concentrado,,,,,,,sim,DIREITOS CREDITORIOS SEGMENTO INFRAESTRUTURA E AGRO,nao,,nao,,sim,REVOLVENCIA,nao,,nao,,nao,,sim,INDENIZACAO,sim,"CRITERIOS DE ELEGIBILIDADE E A OBSERVANCIA AOS REQUISITOS DE COMPOSICAO E DIVERSIFICACAO, DE FORMA INDIVIDUALIZADA E AVALIAR A ADERENCIA DO RISCO DE PERFORMANCE DOS D",sim,"LIMITES DE CONCENTRACAO APLICAVEIS NOS TERMOS DESTE REGULAMENTO E DA REGULAMENTACAO APLICAVEL, SENDO QUE O VALOR DE AQUISICAO DOS DIREITOS CREDITORIOS E DOS DEMAIS",sim,"EVENTOS DE AVALIACAO : SAO OS EVENTOS DE AVALIACAO DO FUNDO, IDENTIFICADOS NO ITEM 17.1 DO ANEXO DESCRITIVO, CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DE ASS",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,9,0.6428571428571429
60676622000166,EUROCHEM FIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DO AGRONEGOCIO DE RESP LTDA,Agro,Agro,media,Agro,Agro,descricao_lastro: regex `\bFIAGRO\b`,Agro,Agro,metadado_cvm_oferta,1,2,data/raw/60676622000166/895765_regulamento_regulamento_895765_2025-05-05_2025-05-05.pdf,2025-05-05,ok,35,indeterminado,concentrado,,,,,,,sim,DIREITOS CREDITORIOS DO AGRONEGOCIO DE RESPONSABILIDADE LIMITADA. O EUROCHEM FIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DO AGRO,nao,,nao,,sim,REVOLVENCIA,sim,"INDICE DE SUBORDINACAO SENIOR SIGNIFICA O INDICE DE SUBORDINACAO A SER APURADO PELA GESTORA, DIARIAMENTE, COM BASE NAS INFORMACOES DISPONIBILIZADAS PELO CUSTODIAN",sim,MEZANIN,sim,"RESERVA DE CAIXA SIGNIFICA UMA RESERVA DE CAIXA CONSTITUIDA COM, NO MINIMO, 15 (QUINZE) DIAS DE ANTECEDENCIA DO PAGAMENTO DE CADA AMORTI",sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE, BEM COMO O AUXILIO A GESTORA NA ELABORACAO E LEVANTAMENTO DAS INFORMACOES NECESSARIAS PARA O MONITORAMENTO E ANALISE DOS DIREITOS CREDITOR",sim,"LIMITES DE CONCENTRACAO DO FUNDO, CONFORME O PREVISTO NO ITEM 6.9 DO ANEXO (W) APROVAR, MEDIANTE CONSULTA PREVIA A CONSULTORA ESPECIALIZADA DE CREDITO: (A) A AQUIS",sim,EVENTOS DE AVALIACAO SIGNIFICA OS EVENTOS DEFINIDOS NO ITEM15.2 DO ANEXO CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSEMBLEIA PARA DELIBERAR SE TAIS EVENT,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,12,0.8571428571428571
58442833000192,FARM M IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `AGRONEGOCIO`,Agro,Agro,documento_regulamento,1,4,data/raw/58442833000192/915832_regulamento_regulamento_915832_2025-06-02_2025-06-02.pdf,2025-06-02,ok,35,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS EXCLUSIVAMENTE ORIGINADOS E/OU DECORRENTES DO FINANCIAMENTO AS CADEIAS ECONOMICAS DO AGRO,nao,,nao,,sim,REVOLVENCIA,nao,,nao,,sim,"RESERVA DE DESPESAS DE MODO QUE ESTA, AO FINAL DE CADA DIA UTIL, SEJA EQUIVALENTE AO MONTANTE ESTIMADO DOS ENCARGOS, A SEREM INCORRIDOS NO",nao,,sim,CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS E (XII) FATORES DE RISCO. CAPITULO 2 RESPONSABILIDADE DOS PRESTADORE,sim,"LIMITES DE CONCENTRACAO E VEDACOES PARA A COMPOSICAO DA CARTEIRA 4.10 DECORRIDOS 180 (CENTO E OITENTA) DIAS DO INICIO DE SUAS ATIVIDADES, A CLASSE DEVERA MANTER AL",sim,"EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E LIQUIDACAO ANTECIPADA DA CLASSE (IX) ORIGEM DOS DIREITOS CREDITORIOS (X) CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS RE",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,9,0.6428571428571429
56936116000191,FATOR TARKEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Agro,Agro,descricao_lastro: regex `\bFIAGRO\b`,Agro,Agro,documento_regulamento,11,18,data/raw/56936116000191/1023213_regulamento_regulamento_1023213_2025-10-27_2025-10-27.pdf,2025-10-27,ok,35,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS A RESOLUCAO CVM 175. ANEXO NORMATIVO VI SIGNIFICA O ANEXO NORMATIVO VI FUNDOS DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRO,nao,,nao,,nao,,sim,"INDICE DE SUBORDINACAO SENIOR E O INDICE DE SUBORDINACAO MEZANINO, CONFORME APLICAVEL. INDICE DE SUBORDINACAO MEZANINO SIGNIFICA A RELACAO MINIMA QUE DEVE SER OBS",sim,MEZANIN,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE SIGNIFICA OS CRITERIOS PREVISTOS NA CLAUSULA 8.1 DO ANEXO DESCRITIVO, A SEREM VERIFICADOS PELA GESTORA NO MOMENTO DE CADA AQUISICAO DE DIRE",nao,,sim,"EVENTOS DE AVALIACAO SIGNIFICA OS EVENTOS DE AVALIACAO DA CLASSE E, CONSEQUENTEMENTE, DO FUNDO, CONFORME DISPOSTO NA CLAUSULA 12.2 DO ANEXO DESCRITIVO. EVENTOS",sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,pass_through,FLUXO DE CAIXA,8,0.5714285714285714
